cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,applied_filters
6271351,1017680012,36061019600,East Harlem,City Council District 9,East Harlem,Manhattan,New York City,1,,6352200,NYC HOUSING AUTHORITY,150,1986,1,1940 Lexington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6365308,3009580068,36047013300,Park Slope/Carroll Gardens,City Council District 39,Park Slope/Carroll Gardens,Brooklyn,New York City,,,1274850,"SB CARROLL REALTY,  LLC.",18,2008,1,571 Carroll Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6286810,1019240064,36061022000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,649350,QUASAR  REALTY PARTNERS L.P.,8,1910,1,2198 Fredrick Douglass Bl,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6291066,2029270031,36005016900,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,,,373950,CROTONA PARK WEST HSNG,21,1931,1,1451 Crotona Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6242453,2028320008,36005022500,Highbridge/South Concourse,City Council District 14,Highbridge/Concourse,Bronx,New York City,,1,2968650,GRAND CONCOURE ESTATES LLC,138,1925,1,1420 Grand Concourse,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6354043,3012800041,36047032500,South Crown Heights,City Council District 35,South Crown Heights/Lefferts Gardens,Brooklyn,New York City,,,392400,EMPIRE HOLDINGS LP,16,1917,1,1604 Bedford Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6276781,2025250003,36005018900,Highbridge/South Concourse,City Council District 8,Highbridge/Concourse,Bronx,New York City,,,415800,HIGHBRIDGE CATCH LIMITED PARTNERSHI,42,1916,2,1008 Summit Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6280754,1015990068,36061019000,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,385650,MALCOLM SHABAZZ LIMITED PARTNERSHIP,8,1910,1,66 West 116 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6584026,3067500050,36047054200,Flatbush,City Council District 48,Flatbush/Midwood,Brooklyn,New York City,1,,3520350,ST. BRENDAN'S SENIOR HOUSING DEVELOPMENT,120,1985,1,1219 Avenue O,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6272439,1021170028,36061024500,Washington Heights/Inwood,City Council District 7,Washington Heights/Inwood,Manhattan,New York City,,1,669600,SP UPTOWN LLC,21,1913,1,516 West 159 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6340588,3002457501,36047000700,Brooklyn Heights/Fort Greene,City Council District 33,Fort Greene/Brooklyn Heights,Brooklyn,New York City,,,61525424,UNAVAILABLE OWNER,426,1928,1,360 Furman Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6283948,1016390052,36061017200,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,,,450900,"1791 LEX ASSOCS., L.P.",8,1910,1,1795 Lexington Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6273830,1019200060,36061022800,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,379350,"LAURA B. THOMAS HOUSES, LP",16,1920,1,174 West 136 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6254104,1004920002,36061004300,Greenwich Village/Financial District,City Council District 1,Greenwich Village/Soho,Manhattan,New York City,,,2065500,192 PROPERTIES LLC,9,2004,1,192 Elizabeth Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6277901,1021620029,36061026300,Washington Heights/Inwood,City Council District 10,Washington Heights/Inwood,Manhattan,New York City,,1,269550,123-125 WADSWORTH AVETC,15,1910,1,125 Wadsworth Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6598133,3044760001,36047111600,East New York/Starrett City,City Council District 42,East New York/Starrett City,Brooklyn,New York City,,,408150,NEW YORK EQUITY FUND  2003 LLC,6,1930,1,948 Hegeman Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6359665,3015350055,36047036900,Brownsville/Ocean Hill,City Council District 37,Brownsville,Brooklyn,New York City,,,303300,"NORTON REALTY MG CLUSTER, L.P.",6,1911,1,213 Hull Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6489136,3043930001,36047110600,East New York/Starrett City,City Council District 42,East New York/Starrett City,Brooklyn,New York City,1,,15165450,NYC HOUSING AUTHORITY,571,1963,7,195 Cozine Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6488153,4008400049,36081012500,Astoria,City Council District 22,Astoria,Queens,New York City,,,540450,STELIOS REAL ESTATECORP,9,2005,1,29-16 24 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6081800,4097120178,36081023200,Hillcrest/Fresh Meadows,City Council District 24,Hillcrest/Fresh Meadows,Queens,New York City,,,1014750,84-02 BRIARWOOD LLC,11,2006,1,142-32 84 Drive,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6378404,3027910025,36047051300,Williamsburg/Greenpoint,City Council District 34,Greenpoint/Williamsburg,Brooklyn,New York City,,,771300,42 REALTY CORP.,8,2000,1,42 Maujer Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6376733,2057760605,36005028500,Riverdale/Kingsbridge,City Council District 11,Riverdale/Fieldston,Bronx,New York City,,1,1439550,"PROVIDENT REALTY PARTNERS IV, L.P.",61,1925,1,4568 Manhattan College Py,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6615538,3034350032,36047041100,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,436500,COOPER & DECATUR LIMITED PARTNERSHIP,6,1912,1,618 Wilson Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6651725,3086637501,36047036400,Coney Island,City Council District 48,Coney Island,Brooklyn,New York City,,,484650,UNAVAILABLE OWNER,6,2003,1,2934 Brighton 4 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6346009,3000447501,36047002100,Brooklyn Heights/Fort Greene,City Council District 33,Fort Greene/Brooklyn Heights,Brooklyn,New York City,,,1189308,UNAVAILABLE OWNER,9,2002,1,85 Hudson Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6338396,2057777501,36005028500,Riverdale/Kingsbridge,City Council District 11,Riverdale/Fieldston,Bronx,New York City,,,2261707,QUANTUM PROPERTY MGMT,24,2004,1,3816 Waldo Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6381387,3001697501,36047004300,Brooklyn Heights/Fort Greene,City Council District 33,Fort Greene/Brooklyn Heights,Brooklyn,New York City,,,8941697,THE BOARD OF MANAGERS,99,2003,1,53 Boerum Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6290044,2028780017,36005021501,University Heights/Fordham,City Council District 14,Fordham/University Heights,Bronx,New York City,,1,543600,UNIMAC DEVELOPER LP,21,1917,1,1611 University Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6296775,1020410031,36061022102,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,1539900,EDGECOMBE REVITALIZATION CORP,31,1920,1,78 Edgecombe Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6541279,3025330033,36047057500,Williamsburg/Greenpoint,City Council District 33,Greenpoint/Williamsburg,Brooklyn,New York City,,,5002650,"305 MCGUINNESS INVESTORS, LLC",38,2005,1,305 Mcguinness Boulevard,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5911304,4005280050,36081004500,Astoria,City Council District 22,Astoria,Queens,New York City,,,16910550,NORTH QUEENSVIEW HOMES INC,364,1958,7,33-43 14 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5918411,4068017506,36081122701,Hillcrest/Fresh Meadows,City Council District 24,Hillcrest/Fresh Meadows,Queens,New York City,1,,427909,UNAVAILABLE OWNER,8,2008,1,71-24 163 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6401004,3017477501,36047025700,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,353205,UNAVAILABLE OWNER,8,2004,1,895 Myrtle Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5916560,4006547501,36081014300,Astoria,City Council District 22,Astoria,Queens,New York City,,,674100,UNAVAILABLE OWNER,7,2007,1,25-69 38 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6401076,3008320002,36047010000,Sunset Park,City Council District 38,Sunset Park,Brooklyn,New York City,1,,566100,"JIN JIN, LLC",6,1931,1,5519 5 Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
5970329,4097160115,36081022002,Hillcrest/Fresh Meadows,City Council District 24,Hillcrest/Fresh Meadows,Queens,New York City,,,432450,"J&J LANDERS STREET, LLC",9,2003,1,84-21 Lander Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6553797,3012630001,36047033700,North Crown Heights/Prospect Heights,City Council District 35,Crown Heights/Prospect Heights,Brooklyn,New York City,,,715500,"ZARKOR,",8,1909,1,619 Eastern Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6489456,3013400041,36047031100,North Crown Heights/Prospect Heights,City Council District 36,Crown Heights/Prospect Heights,Brooklyn,New York City,,,443250,ASPIRE HOUSES HOUSING DEVELOPMENT FUND C ORPORATION,5,1910,1,1602 Pacific Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6251718,1003890032,36061002602,Lower East Side/Chinatown,City Council District 2,Lower East Side/Chinatown,Manhattan,New York City,,,1993050,NYC HOUSING AUTHORITY,22,1907,1,99 Avenue C,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6291083,2029270050,36005016900,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,,,732150,CROTONA PARK WEST HSNG,44,1931,1,1485 Fulton Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6296447,1020457501,36061025900,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,18047258,UNAVAILABLE OWNER,180,2005,1,68 Bradhurst Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6402136,3017627502,36047024100,Bedford Stuyvesant,City Council District 33,Bedford Stuyvesant,Brooklyn,New York City,1,,3444300,UNAVAILABLE OWNER,50,2007,1,382 Willoughby Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6272420,1018487501,36061020102,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,,1467449,UNAVAILABLE OWNER,15,2004,1,304 West 115 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6289137,1018210025,36061021600,Central Harlem,City Council District 9,Central Harlem,Manhattan,New York City,,1,948150,"YUR, FILIZ",36,1900,1,11 St Nicholas Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6749017,4049520014,36081088901,Flushing/Whitestone,City Council District 20,Flushing/Whitestone,Queens,New York City,1,,333450,HUANG'S LINDEN GARDEN REALTY LLC,8,2003,1,32-13 Linden Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6262762,1016310060,36061016600,East Harlem,City Council District 8,East Harlem,Manhattan,New York City,1,1,1356300,"GOOD NEIGHBOR APARTMENT HOUSES, L.P.",23,1915,1,130 East 104 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6460964,3032487502,36047044500,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,1539898,1610 DEKALB PARTNERS LP,15,2005,1,1610 Dekalb Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6298029,2025280050,36005019900,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,,464400,NOSOTROS HOUSING DEVELOPEMNT FUND CORPOR ATION,36,1927,1,190 West 168 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6359963,3015330037,36047037100,Brownsville/Ocean Hill,City Council District 41,Brownsville,Brooklyn,New York City,,1,637650,96 ROCKAWAY LLC,14,1908,1,96 Rockaway Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6463614,3033200021,36047044100,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,406800,MENAHAN GARDENS LLC,8,2008,1,366 Menahan Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6403075,3051250082,36047051001,Flatbush,City Council District 40,Flatbush/Midwood,Brooklyn,New York City,,1,281250,359 EAST 21ST STREET CORP,8,1925,1,359 East 21 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6286321,2026960005,36005008700,Mott Haven/Hunts Point,City Council District 17,Hunts Point/Longwood,Bronx,New York City,,,3103650,NYC HOUSING AUTHORITY,144,1986,2,820 Hewitt Place,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6280685,1014147503,36061011000,Upper East Side,City Council District 4,Upper East Side,Manhattan,New York City,,,3318750,UNAVAILABLE OWNER,42,2006,1,250 East 60 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6288900,2027830032,36005017702,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,,357300,1378 COLLEGE AVE HOUSING DEVELOPMENT FUN D CORP,26,1915,1,1378 College Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6627683,4006520011,36081006502,Astoria,City Council District 22,Astoria,Queens,New York City,,,437400,"38-35 CRESCENT STREET, LLC",8,2007,1,25-65 36 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6395493,3006937501,36047008400,Sunset Park,City Council District 38,Sunset Park,Brooklyn,New York City,,,801452,UNAVAILABLE OWNER,12,2007,1,415 36 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6304315,2023090029,36005001900,Mott Haven/Hunts Point,City Council District 8,Mott Haven/Melrose,Bronx,New York City,,,640800,JEBRAHAN CORP,9,1931,1,129 Alexander Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6171725,4161697501,36081094201,Rockaways,City Council District 32,Rockaway/Broad Channel,Queens,New York City,,,3745817,UNAVAILABLE OWNER,40,2009,1,96-10 Shore Front Parkway,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6284638,2029620006,36005015100,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,1,,462150,BOSTON POST ROAD HOUSING DEV. FUND CORPO RATION/NOM,20,1905,1,1368 Boston Road,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6294318,2024560034,36005018102,Highbridge/South Concourse,City Council District 16,Highbridge/Concourse,Bronx,New York City,,,358200,1048-1064 SHERIDAN INVESTORS LLC,16,1918,1,1052 Sheridan Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6510856,3004707502,36047007700,Park Slope/Carroll Gardens,City Council District 39,Park Slope/Carroll Gardens,Brooklyn,New York City,,,411754,UNAVAILABLE OWNER,12,,1,191 Luquer Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6382584,3013730043,36047034700,North Crown Heights/Prospect Heights,City Council District 36,Crown Heights/Prospect Heights,Brooklyn,New York City,,,750150,NYC HOUSING AUTHORITY,19,1917,1,208 Rochester Avenue,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6275630,2023700049,36005018500,Morrisania/Belmont,City Council District 16,Morrisania/Crotona,Bronx,New York City,,1,624600,"HPDC2 HOUSING DEVELOPMENT FUND COMPANY,  INC.",42,2006,1,501 East 165 Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6402742,3017710013,36047026100,Bedford Stuyvesant,City Council District 36,Bedford Stuyvesant,Brooklyn,New York City,,,311490,HART STREET PROPERTIES LLC,8,2005,1,90 Hart Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6614869,3034260019,36047040100,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,,,333900,COOPER & DECATUR LIMITED PARTNERSHIP,6,1910,1,26 Schaefer Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6074961,4038837501,36081063900,Middle Village/Ridgewood,City Council District 30,Rego Park/Forest Hills,Queens,New York City,1,,100502,UNAVAILABLE OWNER,6,2008,2,90-40 Pauline Road,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
6430731,3032890019,36047043100,Bushwick,City Council District 37,Bushwick,Brooklyn,New York City,1,,391950,RIDGEWOOD BUSHWICK HOMESTEADING ASSISTAN CE HOUSING,6,1931,1,318 Harman Street,"Has Subsidies, Affordability Start Date is no later than 03/01/2011"
