BBL,LandUse,XCoord,YCoord,ITZ_GEOID,land_use2011,x_coord2011,y_coord2011,land_use2016,x_coord2016,y_coord2016,land_use2019,x_coord2019,y_coord2019
3008750001,,,,BK149,09,       ,       ,9,,,09,988007,179803
3009020001,,,,BK101,09,       ,       ,9,986954,176868,09,986954,176868
3009210001,,,,BK86,09,0983211,0175352,9,983211,175351,09,983211,175351
3009400001,,,,BK129.01,09,0989618,0187097,,,,,,
3009400016,,,,BK129.01,09,0989754,0187065,,,,,,
3009500019,,,,BK131,09,0990151,0185904,9,990150,185904,09,990150,185904
3009810001,,,,BK135,09,0988490,0184490,9,988491,184490,09,988491,184490
3009810050,,,,BK135,09,       ,       ,9,,,11,988249,184489
3009990046,,,,BK137,09,0988750,0183036,9,988749,183035,09,988749,183035
3010200011,,,,BK117,09,0985968,0183670,9,985967,183669,09,985964,183645
3010530066,,,,BK141,09,0987459,0180840,9,987459,180839,09,987459,180839
3011170001,,,,BK177,09,0992367,0180343,9,992661,180227,09,992675,180238
3011170002,,,,BK177,09,0991785,0179643,9,991782,179603,09,991782,179603
3011230001,,,,BK203,09,0994089,0187234,9,994092,187225,09,994092,187225
3011360015,,,,BK161,09,0991681,0187339,9,991686,187340,09,991686,187340
3011600004,,,,BK205,09,0993759,0185806,9,993758,185805,09,993758,185805
3011830001,,,,BK177,09,0994090,0182689,9,994264,182529,09,994264,182529
3011830008,,,,BK177,09,0993514,0183947,9,993503,183952,09,993503,183952
3012180020,,,,BK221,09,       ,       ,9,,,,997338,185720
3012290001,,,,BK341,09,0999806,0184993,9,999805,184993,08,999805,184993
3012290020,,,,BK341,09,1000005,0184979,9,1000005,184979,09,1000005,184979
3012290050,,,,BK341,09,       ,       ,9,,,09,999870,184827
3012360001,,,,BK341,09,1000007,0184653,9,1000006,184653,09,1000006,184653
3012630035,,,,BK337,09,0999452,0183478,9,999452,183477,10,999452,183477
3012630036,,,,BK337,09,0999451,0183458,9,999451,183457,10,999451,183457
3012630042,,,,BK337,09,0999424,0183388,9,999424,183387,,,
3012630043,,,,BK337,09,0999404,0183389,9,999404,183388,,,
3013050063,,,,BK321,09,0997467,0181511,9,997465,181510,09,997465,181510
3013330025,,,,BK806,09,1000629,0180673,9,1000628,180672,09,1000628,180672
3013530001,,,,BK345,09,1002348,0184976,9,1002348,184974,09,1002348,184974
3013610070,,,,BK347,09,1003933,0184636,9,1003933,184636,09,1003933,184636
3013610071,,,,BK347,09,1003913,0184638,9,1003912,184637,09,1003912,184637
3013610169,,,,BK347,09,1003953,0184635,9,1003952,184634,09,1003952,184634
3013790059,,,,BK349,09,       ,       ,9,,,09,1003860,183671
3014050001,,,,BK357,09,1005022,0182239,9,1004991,182266,09,1004991,182266
3014380024,,,,BK303,09,1006428,0185440,9,1006427,185440,09,1006427,185440
3014400012,,,,BK303,09,1007538,0185416,9,1007538,185416,09,1007538,185416
3014860001,,,,BK375,09,1006309,0189507,9,1006309,189506,09,1006309,189506
3014860002,,,,BK375,09,1006305,0189533,9,1006305,189533,09,1006305,189533
3014860059,,,,BK375,09,1006395,0189560,9,1006395,189559,09,1006395,189559
3014860061,,,,BK375,09,1006367,0189555,9,1006366,189555,09,1006366,189555
3014940001,,,,BK377,09,1006714,0188844,9,1006714,188843,09,1006714,188843
3015160001,,,,BK371,09,1008116,0187608,9,1008108,187628,09,1008108,187628
3015160002,,,,BK371,09,1008230,0187656,9,1008229,187655,09,1008227,187684
3015160049,,,,BK371,09,1008557,0187705,9,1008557,187705,09,1008557,187705
3015160050,,,,BK371,09,1008533,0187701,9,1008532,187701,09,1008532,187701
3015160051,,,,BK371,09,1008510,0187698,9,1008509,187697,09,1008509,187697
3015160052,,,,BK371,09,1008486,0187694,9,1008485,187694,09,1008485,187694
3015160053,,,,BK371,09,1008461,0187691,9,1008461,187690,09,1008461,187690
3015160054,,,,BK371,09,1008440,0187687,9,1008440,187687,09,1008440,187687
3015160055,,,,BK371,09,1008424,0187685,9,1008423,187684,09,1008423,187684
3015160056,,,,BK371,09,1008407,0187682,9,1008407,187682,09,1008407,187682
3015160066,,,,BK371,09,       ,       ,9,,,09,1008204,187612
3015160067,,,,BK371,09,       ,       ,9,,,09,1008188,187614
3015160068,,,,BK371,09,       ,       ,9,,,09,1008168,187617
3015160069,,,,BK371,09,1008148,0187619,9,1008147,187619,09,1008147,187619
3015160070,,,,BK371,09,       ,       ,9,,,09,1008128,187618
3015160072,,,,BK371,09,1008087,0187622,9,1008086,187621,09,1008086,187621
3015450001,,,,BK367,09,1010088,0186408,9,1010117,186407,09,1010117,186407
3015460001,,,,BK367,09,1010653,0186432,9,1010683,186431,09,1010683,186431
3015580025,,,,BK301,09,1006588,0186063,9,1006588,186062,09,1006588,186062
3015580028,,,,BK301,09,       ,       ,9,,,09,1006581,185997
3015580031,,,,BK301,09,       ,       ,9,1006596,185962,09,1006596,185962
3015880039,,,,BK283,09,1001493,0192641,9,1001492,192640,09,1001492,192640
3015880040,,,,BK283,09,1001458,0192636,9,1001458,192635,09,1001458,192635
3016020011,,,,BK289,09,1001833,0191713,9,1001832,191713,09,1001832,191713
3016080054,,,,BK289,09,1003661,0191604,9,1003660,191603,09,1003660,191603
3016080066,,,,BK289,09,1003558,0191588,9,1003557,191588,09,1003557,191588
3016080067,,,,BK289,09,1003541,0191585,9,1003540,191585,09,1003540,191585
3016430013,,,,BK385,09,1004852,0189925,9,1004850,189924,09,1004850,189924
3016900001,,,,BK297,09,1002866,0186936,9,1002950,186937,09,1002950,186937
3016910068,,,,BK297,09,1003370,0186854,9,1003377,186853,09,1003377,186853
3016920001,,,,BK381,09,1004217,0187098,9,1004216,187098,09,1004216,187098
3017040030,,,,BK299,09,1005782,0186542,9,1005782,186541,09,1005782,186541
3017040031,,,,BK299,09,       ,       ,9,,,09,1005804,186540
3017040045,,,,BK299,09,1005800,0186438,9,1005800,186437,09,1005800,186437
3017060001,,,,BK271,09,1002437,0186275,9,1002436,186272,11,1002436,186272
3017260114,,,,BK257,09,0999219,0193990,9,999229,193996,09,999229,193996
3017380150,,,,BK255,09,0997863,0192705,9,997861,192677,09,997861,192677
3017790027,,,,BK253,09,0998253,0191109,9,998271,191105,09,998271,191105
3017830004,,,,BK241,09,0996766,0190590,9,996766,190589,09,996766,190589
3017840044,,,,BK253,09,0998376,0190802,9,998375,190802,09,998404,190831
3017900001,,,,BK261,09,0999054,0190547,9,999053,190547,09,999053,190547
3018210025,,,,BK277,09,1001014,0189343,9,1001014,189343,09,1001014,189343
3018450100,,,,BK269,09,0999698,0187777,9,999697,187776,09,999697,187776
3018700001,,,,BK271,09,1000272,0186545,9,1000272,186544,09,1000272,186544
3018900026,,,,BK191,09,       ,       ,9,993460,192610,09,993460,192610
3018960030,,,,BK191,09,0995144,0192584,9,995144,192588,09,995144,192588
3019050100,,,,BK193,09,0994642,0191625,9,994642,191624,09,994642,191624
3019310001,,,,BK197,09,0993563,0190146,9,993562,190145,09,993562,190145
3019550001,,,,BK179,09,0991831,0189124,9,991845,189120,09,991845,189120
3019560001,,,,BK179,09,0992161,0188962,9,992164,188960,09,992164,188960
3019560003,,,,BK179,09,0992141,0188970,9,992142,188972,09,992142,188972
3019560004,,,,BK179,09,0992126,0188983,9,992128,188989,09,992128,188989
3019560005,,,,BK179,09,0992110,0188994,9,992110,188994,09,992110,188994
3019560006,,,,BK179,09,       ,       ,9,992094,189005,09,992094,189005
3019560007,,,,BK179,09,       ,       ,9,992079,189019,09,992079,189019
3019560008,,,,BK179,09,       ,       ,9,992059,189021,09,992062,189032
3019560009,,,,BK179,09,0992042,0189030,9,992044,189035,09,992044,189035
3019560010,,,,BK179,09,0992030,0189048,9,992032,189053,09,992032,189053
3019560011,,,,BK179,09,0992017,0189063,9,992015,189059,09,992015,189059
3019560012,,,,BK179,09,0991991,0189063,9,991985,189066,09,991985,189066
3019560014,,,,BK179,09,0991990,0189131,9,991990,189130,09,991990,189130
3019560018,,,,BK179,09,0992040,0189138,9,992039,189138,09,992039,189138
3019560019,,,,BK179,09,0992060,0189137,9,992059,189137,09,992059,189137
3019560020,,,,BK179,09,0992080,0189141,9,992079,189140,09,992079,189140
3019560021,,,,BK179,09,0992116,0189175,9,992115,189175,09,992115,189175
3019560022,,,,BK179,09,       ,       ,9,992118,189154,09,992118,189154
3019560023,,,,BK179,09,       ,       ,9,992121,189135,09,992121,189135
3019560024,,,,BK179,09,       ,       ,9,992124,189116,09,992124,189116
3019560025,,,,BK179,09,       ,       ,9,992107,189093,09,992107,189093
3019560026,,,,BK179,09,       ,       ,9,,,09,992119,189075
3019560027,,,,BK179,09,0992131,0189057,9,992130,189057,09,992130,189057
3019560028,,,,BK179,09,0992139,0189038,9,992139,189037,09,992139,189037
3019560029,,,,BK179,09,0992159,0189015,9,992157,189016,09,992157,189016
3019750001,,,,BK199,09,0993075,0188480,9,993074,188478,09,993074,188478
3019750002,,,,BK199,09,0993058,0188484,9,993057,188482,09,993057,188482
3019750003,,,,BK199,09,0993040,0188487,9,993040,188486,09,993040,188486
3019750004,,,,BK199,09,0993008,0188493,9,993014,188491,09,993014,188491
3019980024,,,,BK227,09,0996926,0187902,9,996918,187912,09,996918,187912
3019980037,,,,BK227,09,0997011,0187857,9,997011,187857,09,997011,187857
3020050003,,,,BK179,09,0991864,0188236,9,991863,188236,09,991863,188236
3020050004,,,,BK179,09,0991861,0188257,9,991860,188257,09,991860,188257
3020050005,,,,BK179,09,0991858,0188275,9,991883,188280,09,991862,188276
3020050006,,,,BK179,09,0991855,0188290,9,991853,188290,09,991853,188290
3020050007,,,,BK179,09,0991852,0188311,9,991852,188311,09,991852,188311
3020050008,,,,BK179,09,0991850,0188327,9,991849,188327,09,991849,188327
3020050009,,,,BK179,09,0991848,0188340,9,991848,188339,09,991848,188339
3020050010,,,,BK179,09,0991843,0188370,9,991843,188370,09,991843,188370
3020050012,,,,BK179,09,0991838,0188407,9,991837,188407,09,991837,188407
3020050013,,,,BK179,09,0991834,0188432,9,991834,188432,09,991834,188432
3020050014,,,,BK179,09,0991830,0188457,9,991830,188456,09,991830,188456
3020050015,,,,BK179,09,0991827,0188480,9,991826,188480,09,991826,188480
3020050016,,,,BK179,09,0991833,0188501,9,991833,188500,11,991833,188500
3020050070,,,,BK179,09,0991932,0188516,9,991932,188516,11,991932,188516
3020050071,,,,BK179,09,0991925,0188498,9,991925,188497,09,991925,188497
3020050072,,,,BK179,09,0991928,0188479,9,991928,188479,09,991928,188479
3020050073,,,,BK179,09,0991931,0188460,9,991931,188459,09,991931,188459
3020050074,,,,BK179,09,0991934,0188440,9,991934,188439,09,991934,188439
3020050075,,,,BK179,09,0991938,0188420,9,991937,188420,09,991937,188420
3020050079,,,,BK179,09,0991947,0188358,9,991947,188358,09,991947,188358
3020050082,,,,BK179,09,0991956,0188300,9,991956,188300,09,991956,188300
3020150034,,,,BK227,09,0995559,0187589,9,995643,187566,09,995573,187592
3020250001,,,,BK211,09,       ,       ,9,989971,193329,09,989971,193329
3020250150,,,,BK211,09,0990371,0193307,9,990361,193299,09,990361,193299
3020450008,,,,BK187,09,0992141,0192096,9,992129,192103,09,992129,192103
3020450085,,,,BK187,09,0992213,0192068,9,992213,192068,09,992213,192068
3020800001,,,,BK31,09,0989287,0191136,9,989284,191137,09,989284,191137
3020800005,,,,BK31,09,0989311,0191132,9,989318,191184,09,989318,191184
3020800013,,,,BK31,09,0989321,0191118,9,989322,191117,09,989322,191117
3020840026,,,,BK31,09,0989333,0190999,9,989339,190979,09,989339,190979
3021090001,,,,BK33,09,0990557,0189598,9,990557,189597,09,990557,189597
3021090005,,,,BK33,09,0990548,0189673,9,990545,189673,09,990545,189673
3021090006,,,,BK33,09,0990562,0189658,9,990559,189653,09,990559,189653
3021090007,,,,BK33,09,0990571,0189634,9,990573,189639,09,990573,189639
3021090008,,,,BK33,09,0990592,0189631,9,990589,189625,09,990589,189625
3021090009,,,,BK33,09,0990610,0189624,9,990609,189622,09,990609,189622
3021090010,,,,BK33,09,0990627,0189616,9,990628,189618,09,990628,189618
3021090011,,,,BK33,09,0990648,0189616,9,990649,189616,09,990649,189616
3021090012,,,,BK33,09,0990682,0189614,9,990677,189612,09,990677,189612
3021110015,,,,BK35,09,0990437,0189376,9,990435,189374,08,990435,189374
3021130056,,,,BK35,09,       ,       ,9,,,09,990987,189554
3021340036,,,,BK547,09,0992779,0197456,9,992685,197457,09,992621,197739
3021420005,,,,BK529,09,0996017,0197263,9,996016,197263,09,996016,197263
3021450017,,,,BK547,09,0993624,0197493,9,993623,197493,09,993623,197493
3021450026,,,,BK547,09,0993606,0197375,9,993605,197374,09,993605,197374
3021450027,,,,BK547,09,0993587,0197379,9,,,09,993587,197378
3021450028,,,,BK547,09,0993568,0197381,9,993568,197381,09,993568,197381
3021450029,,,,BK547,09,0993549,0197384,9,993549,197384,09,993549,197384
3021450030,,,,BK547,09,0993531,0197387,9,993531,197386,09,993531,197386
3021460001,,,,BK547,09,0993813,0197459,9,993813,197458,09,993803,197425
3021470002,,,,BK547,09,0994269,0197336,9,994266,197326,09,994266,197326
3021510001,,,,BK529,09,0995902,0197024,9,995882,197040,09,995882,197040
3021510018,,,,BK529,09,0996100,0197051,9,996099,197051,09,996099,197051
3021560021,,,,BK547,09,0993613,0197206,9,993613,197205,09,993613,197205
3021560022,,,,BK547,09,0993610,0197184,9,993610,197183,09,993610,197183
3021570019,,,,BK547,09,0994035,0197181,9,994035,197180,09,994035,197180
3021570020,,,,BK547,09,0994078,0197197,9,994078,197196,09,994078,197196
3021570021,,,,BK547,09,0994075,0197175,9,994075,197174,09,994075,197174
3021570022,,,,BK547,09,0994072,0197154,9,994071,197153,09,994071,197153
3021630001,,,,BK545,09,0993200,0196635,9,993202,196650,09,993202,196650
3021670001,,,,BK545,09,0993396,0196084,9,993391,196080,09,993391,196080
3021770029,,,,BK535,09,       ,       ,9,,,09,994989,196702
3021780020,,,,BK535,09,       ,       ,9,,,09,994925,196994
3022010028,,,,BK529,09,0996593,0196736,9,996593,196735,09,996593,196735
3022100039,,,,BK537,09,0995602,0195023,9,995601,195023,08,995608,195014
3022350024,,,,BK531,09,0996611,0194557,9,996610,194556,09,996610,194556
3022430001,,,,BK509,09,0998594,0195831,9,998604,195822,09,998604,195822
3022720013,,,,BK507,09,0999211,0194642,9,999210,194642,09,999210,194642
3023010001,,,,BK557,09,0994730,0202663,9,994648,202719,09,994648,202719
3023080001,,,,BK557,09,0994636,0202409,9,994592,202445,07,994592,202445
3023160001,,,,BK557,09,0994517,0202169,9,994538,202177,07,994538,202177
3023230031,,,,BK501,09,0997503,0199539,9,997531,199550,09,997531,199550
3023320030,,,,BK555,09,0994220,0201612,9,994211,201739,09,994211,201739
3023660004,,,,BK553,09,0995249,0199778,9,995251,199777,09,995251,199777
3023700001,,,,BK513,09,0996901,0199267,9,996897,199242,09,996897,199242
3023760005,,,,BK555,09,       ,       ,9,,,07,993272,200465
3024070030,,,,BK523,09,0995520,0198864,9,995519,198863,09,995519,198863
3024070032,,,,BK523,09,0995475,0198885,9,995475,198885,09,995475,198885
3024100013,,,,BK513,09,0996734,0198353,9,996733,198353,09,996733,198353
3024220025,,,,BK513,09,0996570,0198037,9,996567,198044,09,996567,198044
3024300009,,,,BK551,09,0994365,0198914,9,994365,198913,09,994365,198913
3024350001,,,,BK527,09,0996249,0197952,9,996249,197954,09,996249,197954
3024350011,,,,BK527,09,0996472,0197850,9,996472,197851,09,996472,197851
3024480001,,,,BK527,09,0996135,0197706,9,996135,197712,09,996135,197712
3024480013,,,,BK527,09,0996359,0197612,9,996359,197614,09,996359,197614
3024510011,,,,BK527,09,0997452,0197160,9,997452,197160,09,997452,197160
3024510012,,,,BK527,09,0997475,0197150,9,997474,197149,09,997474,197149
3024550001,,,,BK549,09,0993762,0198530,9,993757,198532,,993757,198532
3024610002,,,,BK527,09,0996058,0197357,9,996053,197521,09,996053,197521
3024610013,,,,BK527,09,0996246,0197424,9,996250,197404,09,996250,197404
3024720075,,,,BK563,09,       ,       ,9,,,09,995068,207394
3024860001,,,,BK563,09,0995568,0207310,9,995607,207326,09,995607,207326
3025560041,,,,BK565,09,0994804,0205139,9,994804,205139,09,994804,205139
3025650014,,,,BK565,09,0995921,0204790,9,995921,204789,09,995921,204789
3026700001,,,,BK517,09,0997187,0202123,9,997220,202213,09,997220,202213
3026870001,,,,BK591,09,0999951,0203215,9,999951,203214,09,999951,203214
3026960001,,,,BK515,09,0997837,0201668,9,997930,201675,09,997930,201675
3027260014,,,,BK499,09,0999425,0201595,9,999425,201595,09,999434,201628
3027300001,,,,BK591,09,1000370,0202278,9,1000366,202276,09,1000366,202276
3028110001,,,,BK449,09,1001691,0202962,9,1001684,202955,09,1001684,202955
3029080001,,,,BK449,09,1001623,0200096,9,1001648,200087,09,1001648,200087
3029120001,,,,BK481,09,1000761,0199703,9,1000790,199706,09,1000790,199706
3030220020,,,,BK511,09,0998296,0197698,9,998295,197697,09,998295,197697
3030250070,,,,BK505,09,0999677,0197627,9,999677,197626,08,999677,197626
3030460016,,,,BK485,09,1001260,0197545,9,1001259,197545,09,1001259,197545
3030680001,,,,BK511,09,0998877,0196578,9,998876,196578,09,998876,196578
3030820003,,,,BK485,09,1001108,0196397,9,1001099,196416,09,1001099,196416
3031290050,,,,BK489,09,1001047,0194967,9,1001043,194953,09,1001043,194953
3031430001,,,,BK425,09,1002709,0195095,9,1002703,195110,11,1002703,195110
3031430011,,,,BK425,09,       ,       ,9,,,11,1002638,195196
3031430012,,,,BK425,09,1002623,0195238,9,1002622,195240,11,1002622,195240
3031430017,,,,BK425,09,1002708,0195255,9,1002704,195260,09,1002704,195260
3031430020,,,,BK425,09,1002729,0195231,9,1002727,195227,09,1002727,195227
3031430021,,,,BK425,09,1002744,0195211,9,1002742,195209,09,1002742,195209
3031430022,,,,BK425,09,1002763,0195194,9,1002763,195194,09,1002763,195194
3031430023,,,,BK425,09,1002784,0195178,9,1002784,195178,09,1002784,195178
3031430024,,,,BK425,09,1002804,0195163,9,1002804,195163,09,1002804,195163
3031430050,,,,BK425,09,       ,       ,9,,,09,1002784,195064
3031470001,,,,BK425,09,1002860,0194926,9,1002845,194913,09,1002845,194913
3031470021,,,,BK425,09,1002875,0195115,9,1002874,195115,09,1002874,195115
3031470022,,,,BK425,09,1002936,0195070,9,1002935,195069,09,1002935,195069
3031470029,,,,BK425,09,1002997,0195024,9,1002996,195024,09,1002996,195024
3031470030,,,,BK425,09,1003018,0195008,9,1003017,195007,09,1003017,195007
3031950001,,,,BK391,09,       ,       ,9,,,09,1003171,193317
3032030001,,,,BK429,09,1005360,0195468,9,1005360,195469,09,1005360,195469
3032430050,,,,BK421,09,1004989,0193365,9,1004988,193365,09,1004988,193365
3032990001,,,,BK431,09,1007013,0193850,9,1007014,193853,09,1007014,193853
3033160018,,,,BK433,09,1007105,0193318,9,1007105,193317,09,1007105,193317
3033160019,,,,BK433,09,1007119,0193336,9,1007118,193335,09,1007118,193335
3033160020,,,,BK433,09,1007134,0193357,9,1007134,193356,09,1007134,193356
3033160021,,,,BK433,09,1007190,0193350,9,1007188,193350,09,1007188,193350
3033160022,,,,BK433,09,1007166,0193399,9,1007165,193399,09,1007165,193399
3033160023,,,,BK433,09,1007220,0193405,9,1007212,193406,09,1007212,193406
3033160025,,,,BK433,09,1007210,0193459,9,1007210,193458,09,1007210,193458
3033160027,,,,BK433,09,1007237,0193516,9,1007237,193515,09,1007237,193515
3033160030,,,,BK433,09,1007278,0193485,9,1007278,193485,09,1007278,193485
3033160031,,,,BK433,09,1007298,0193470,9,1007298,193470,09,1007298,193470
3033160032,,,,BK433,09,1007320,0193420,9,1007326,193430,09,1007326,193430
3033160037,,,,BK433,09,1007276,0193379,9,1007275,193379,09,1007275,193379
3033160040,,,,BK433,09,1007246,0193340,9,1007246,193339,09,1007246,193339
3033160042,,,,BK433,09,1007217,0193300,9,1007216,193299,09,1007216,193299
3033160043,,,,BK433,09,1007202,0193280,9,1007201,193280,09,1007201,193280
3033160044,,,,BK433,09,1007187,0193260,9,1007186,193260,09,1007186,193260
3033240040,,,,BK417,09,       ,       ,9,,,09,1006914,192536
3033310035,,,,BK399,09,1006290,0191194,9,1006290,191194,09,1006290,191194
3033650111,,,,BK435,09,1008439,0192817,9,1008439,192817,09,1008439,192817
3034050001,,,,BK437,09,1009434,0191565,9,1009434,191565,09,1009434,191565
3034480010,,,,BK409,09,1010736,0190360,9,1010735,190360,09,1010735,190360
3034480011,,,,BK409,09,1010773,0190411,9,1010773,190410,09,1010773,190410
3034610001,,,,BK405,09,1009841,0187631,9,1009840,187630,09,1009840,187630
3034610003,,,,BK405,09,1009817,0187649,9,1009816,187648,09,1009816,187648
3034610004,,,,BK405,09,1009800,0187661,9,1009800,187660,09,1009800,187660
